held_out_device,held_out_study,held_out_family,method,row_position,crossbar_size,requested_weight_bits,adc_bits,mapping_strategy,cost_proxy,actual_accuracy,predicted_accuracy,is_true_pareto,is_predicted_pareto
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,141,16,8,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,95.47,94.85295491269834,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,142,16,5,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,95.47,94.78154311904753,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,143,64,4,5,IDEALIZED_SINGLE_PAIR_ANALOG,1792.0,95.42,95.17216802380948,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,144,16,4,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,95.3,94.77658073809513,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,145,128,8,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,94.63,93.49444526190481,True,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,146,128,6,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,94.5,93.49463134126994,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,147,128,5,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,94.45,93.33462392063508,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,148,128,7,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,94.42,93.49961366666673,False,True
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,149,32,7,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,94.36,94.05056421428559,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,150,32,8,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,94.31,94.04978688095225,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,151,256,6,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,94.23,93.23321138888888,True,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,152,32,6,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,94.21,94.02110861904754,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,153,256,7,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,94.17,93.2441651031745,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,154,128,4,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,94.16,93.32721175396837,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,155,256,8,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,94.08,93.24974346031736,False,True
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,156,32,4,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,94.07,93.96012317460315,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,157,256,5,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,94.01,93.10115356204928,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,158,256,4,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,93.99,93.11284118109681,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,159,32,5,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,93.95,93.95504317460315,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,160,64,3,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,92.28,92.2072419444444,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,161,256,3,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,92.28,92.25555571428563,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,162,16,3,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,92.27,92.21668844444434,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,163,128,3,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,92.27,92.25312361111105,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,164,16,3,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,92.26,92.22374552380954,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,165,128,3,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,92.26,92.22923950793648,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,166,32,3,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,92.25,92.2312600476191,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,167,16,3,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,92.24,92.21833560317455,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,168,256,3,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,92.24,92.22440069047619,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,169,16,3,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,92.24,92.21564932683988,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,170,256,3,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,92.22,92.23232874603181,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,171,128,3,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,92.21,92.2265809444445,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,172,32,3,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,92.2,92.23335701587293,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,173,64,3,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,92.2,92.2293895,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,174,32,3,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,92.19,92.22931085858585,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,175,32,3,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,92.18,92.22960560317459,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,176,64,3,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,92.17,92.22709438095245,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,177,16,3,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,92.13,91.90964796825403,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,178,32,3,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,92.12,91.85718068253978,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,179,64,3,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,92.1,91.7318893015874,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,180,256,3,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,92.01,92.14266142063488,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,181,64,3,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,91.99,92.1600005,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,182,128,3,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,91.99,92.14684223015858,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,183,16,3,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,91.77,91.55791187950935,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,184,128,3,6,IDEALIZED_SINGLE_PAIR_ANALOG,1024.0,91.75,91.62281670634925,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,185,256,3,6,IDEALIZED_SINGLE_PAIR_ANALOG,640.0,91.7,91.55412289682539,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,186,32,3,5,IDEALIZED_SINGLE_PAIR_ANALOG,6656.0,91.49,91.30645437950938,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,187,64,3,5,IDEALIZED_SINGLE_PAIR_ANALOG,1792.0,91.16,90.89320385714282,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,188,64,4,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,90.55,89.35277507142857,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,189,16,3,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,90.55,90.3031052619048,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,190,64,6,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,90.17,89.42275182034629,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,191,128,3,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,90.17,90.0101708095237,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,192,64,7,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,90.03,89.39621466161609,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,193,64,8,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,89.9,89.39090466161609,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,194,64,5,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,89.77,89.37120649999999,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,195,32,3,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,89.62,89.52865500000016,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,196,256,3,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,89.45,89.72129510317448,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,197,64,3,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,86.46,86.615379,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,198,256,4,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,77.68,76.13829766666665,True,True
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,199,128,4,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,77.41,76.54870004761892,False,True
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,200,128,3,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,76.2,76.27058519841255,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,201,128,6,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,75.65,75.7338558412697,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,202,256,6,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,75.58,75.63075396031739,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,203,256,7,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,75.36,75.62988957936503,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,204,128,8,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,75.28,75.7445994761904,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,205,256,8,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,75.23,75.67640357142855,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,206,128,7,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,74.92,75.70998665079355,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,207,256,5,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,74.77,75.64160669841262,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,208,128,5,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,74.52,75.79256512698394,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,209,256,3,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,73.41,74.7472050873015,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,210,64,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,896.0,12.52,11.882961507936512,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,211,64,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,1792.0,12.05,11.650083293650795,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,212,16,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,12.04,11.806337440836938,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,213,128,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,11.98,11.866627023809523,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,214,256,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,11.93,11.754038268398247,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,215,128,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,11.86,11.259861198412707,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,216,32,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,6656.0,11.72,11.689918214285715,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,217,16,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,11.58,11.639432976190477,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,218,32,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,11.55,11.795379036075024,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,219,256,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,11.51,11.41473538095238,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,220,32,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,11.49,11.297925500000007,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,221,16,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,11.49,11.437679380952387,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,222,128,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,11.47,11.40701278571428,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,223,16,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,11.46,11.349968515873023,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,224,16,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,11.46,11.38014830952381,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,225,128,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,11.46,11.45335319047618,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,226,64,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,11.42,11.281321396825403,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,227,128,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,11.41,11.332665809523801,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,228,32,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,11.4,11.328573801587302,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,229,32,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,11.38,11.232945269841263,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,230,256,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,11.38,11.338027666666662,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,231,64,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,11.38,11.290558023809528,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,232,32,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,11.28,11.3846799047619,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,233,256,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,11.27,11.45680182106782,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,234,16,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,11.26,11.283260031746016,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,235,64,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,11.25,11.356857357142866,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,236,32,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,11.23,11.324209095238093,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,237,128,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,11.22,11.354205063492065,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,238,256,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,11.18,11.352698666666674,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,239,16,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,11.13,11.343294142857143,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,240,256,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,11.11,10.694865111111117,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,241,64,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,11.07,11.204086698412691,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,242,64,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,11.04,11.252370753968254,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,243,128,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,1024.0,11.03,11.254133079365081,False,False
TiOx_03,10.1016/j.spmi.2017.10.031,TiOx,FULL_DEVICE_AWARE,244,256,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,640.0,10.89,11.284123460317469,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,0,16,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,96.32,96.20859686745285,True,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,1,128,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,16384.0,96.31,96.23500854379392,True,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,2,64,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.31,96.20057187803042,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,3,16,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,96.29,96.22668356200008,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,4,32,7,6,IDEALIZED_SINGLE_PAIR_GRADUAL,13312.0,96.29,95.27330898414623,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,5,128,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,4096.0,96.29,95.88914067313077,True,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,6,256,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,96.29,96.23364757075366,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,7,32,6,7,IDEALIZED_SINGLE_PAIR_GRADUAL,26624.0,96.28,95.92208289590475,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,8,64,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,96.28,96.26843863284597,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,9,32,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,96.28,96.26375440547322,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,10,32,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,96.28,96.22785285883879,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,11,16,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,96.27,96.27227529335212,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,12,16,6,7,IDEALIZED_SINGLE_PAIR_GRADUAL,102400.0,96.27,96.0393247865682,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,13,256,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,96.27,96.1410438921294,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,14,64,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.27,96.19459798539722,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,15,32,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,96.27,96.22234283191858,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,16,128,6,7,IDEALIZED_SINGLE_PAIR_GRADUAL,2048.0,96.26,94.76564149191168,True,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,17,16,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,96.26,96.21622838202323,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,18,16,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,96.26,96.22426992802649,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,19,16,8,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,96.25,96.16432115767245,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,20,128,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,96.25,96.12802917188866,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,21,256,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,96.25,96.21430467760347,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,22,256,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,96.25,95.84937749080174,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,23,128,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,96.25,96.1298898446668,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,24,128,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,96.24,96.14946964556663,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,25,64,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,14336.0,96.24,96.04951173198859,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,26,64,7,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,96.24,95.60712769130544,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,27,64,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.24,96.18309245623645,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,28,32,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,96.24,96.228206491659,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,29,256,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,96.24,96.1253110944513,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,30,32,8,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.23,96.12392262532066,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,31,16,6,5,IDEALIZED_SINGLE_PAIR_GRADUAL,25600.0,96.23,91.23772770129213,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,32,32,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.23,96.1426363759128,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,33,256,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,96.23,95.8536751620569,False,True
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,34,128,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,16384.0,96.23,96.19845160226872,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,35,64,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,96.23,96.22146912476737,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,36,16,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,96.23,96.18324600396664,False,False
TiOx_04,10.1007/s42835-019-00107-y,TiOx,HARDWARE_ONLY,37,16,8,5,IDEALIZED_SINGLE_PAIR_GRADUAL,25600.0,96.23,91.1182376238876,False,False
